Cat,Res,Region,Dataset,mean,sem,median,ci68_hi,ci68_lo
Satellite,0.5,Amazon,pr_per_now,-8.29045237206612,3.379569466212795,-0.27829804997064,-4.910882905853326,-11.670021838278915
Satellite,0.5,Amazon,pr_per_per,-6.978014997855703,2.0635484052658604,-0.09473323876521236,-4.914466592589843,-9.041563403121563
Satellite,0.5,Amazon,pr_trmm,-5.5476196869368275,2.74525806293973,-0.19575334909224262,-2.8023616239970974,-8.292877749876558
Satellite,0.5,Congo,pr_chirps,0.7947722603479462,2.2200825992491438,0.10637537295053259,3.01485485959709,-1.4253103389011974
Satellite,0.5,Congo,pr_cmorph,-0.20570022639034005,3.9021001780264655,-0.35724712375212403,3.6963999516361254,-4.107800404416806
Satellite,0.5,Congo,pr_gpcp,-0.21965494144545133,2.233117965973349,-0.24726486673009276,2.0134630245278977,-2.4527729074188
Satellite,0.5,Congo,pr_gpm,-3.997631123644489,3.9801252557490545,-0.6026462297798921,-0.017505867895434513,-7.9777563793935435
Satellite,0.5,Congo,pr_per_ccs,5.821441685387478,5.920087785795558,-0.0030271919238553094,11.741529471183036,-0.09864610040807964
Satellite,0.5,Congo,pr_per_ccscdr,1.5201652009622588,3.8888678224580815,-0.38518030664576774,5.40903302342034,-2.3687026214958227
Satellite,0.5,Congo,pr_per_cdr,0.9882015092711964,1.598030245243931,-0.10833116654054846,2.5862317545151274,-0.6098287359727346
Satellite,0.5,Congo,pr_per_now,0.9489780182177967,3.279959101141188,0.23662746605627086,4.228937119358985,-2.3309810829233912
Satellite,0.5,Congo,pr_per_per,0.9404705982438955,3.331619291053121,0.24698101579106638,4.272089889297017,-2.3911486928092254
Satellite,0.5,Congo,pr_trmm,1.8251368365923872,3.040977628220791,-0.10364563772920336,4.866114464813179,-1.215840791628404
Satellite,0.5,SEA,pr_chirps,-1.8383625356173834,3.0053406882601914,-0.050174155085739025,1.166978152642808,-4.843703223877575
Satellite,0.5,SEA,pr_cmorph,-0.7725493119588833,3.7339721236317636,0.40854219265757247,2.9614228116728802,-4.506521435590647
Satellite,0.5,SEA,pr_gpcp,-0.48954771550105297,1.479912628702887,-0.03477958239738735,0.990364913201834,-1.96946034420394
Satellite,0.5,SEA,pr_gpm,0.45047146883495176,2.7094275053610626,-0.04643718914119664,3.159898974196014,-2.258956036526111
Satellite,0.5,SEA,pr_per_ccs,4.966980527772619,4.21174766115189,0.1121533502346166,9.17872818892451,0.7552328666207293
Satellite,0.5,SEA,pr_per_ccscdr,-0.25606038313473317,5.628226320425313,-0.35331535649765833,5.372165937290579,-5.884286703560046
Satellite,0.5,SEA,pr_per_cdr,0.3884435670866194,1.8634533850282256,-0.035394630814568735,2.251896952114845,-1.475009817941606
Satellite,0.5,SEA,pr_per_now,4.274683926145961,3.6110007342907307,-0.02005186454905062,7.8856846604366915,0.6636831918552306
Satellite,0.5,SEA,pr_per_per,1.9431489005928495,1.9591467159465814,0.09007435742848907,3.9022956165394307,-0.015997815353731903
Satellite,0.5,SEA,pr_trmm,-3.8556349997097987,2.410465415816975,-0.02909078155995213,-1.4451695838928238,-6.266100415526774
Satellite,0.5,Tropics,pr_chirps,-3.0400343326345785,1.4928089092160295,-0.06035100999512247,-1.547225423418549,-4.532843241850608
Satellite,0.5,Tropics,pr_cmorph,-3.254814305031555,1.6763997140165225,-0.00028542132700833957,-1.5784145910150327,-4.9312140190480775
Satellite,0.5,Tropics,pr_gpcp,-0.7777934526336022,1.0387309077658853,-0.11422150943338327,0.26093745513228306,-1.8165243603994874
Satellite,0.5,Tropics,pr_gpm,-3.9015135225732913,1.6048199427198995,-0.31275403716489075,-2.296693579853392,-5.50633346529319
Satellite,0.5,Tropics,pr_per_ccs,-0.13029875260465187,2.138978187481083,0.03348789454079323,2.008679434876431,-2.2692769400857347
Satellite,0.5,Tropics,pr_per_ccscdr,-2.421552434393292,2.2268396823480914,-0.3115341240508225,-0.19471275204520078,-4.648392116741384
Satellite,0.5,Tropics,pr_per_cdr,-1.4634565917016469,0.9537249830092847,-0.11608079440416617,-0.5097316086923622,-2.4171815747109315
Satellite,0.5,Tropics,pr_per_now,-1.4341497860164525,1.821201182309942,-0.08603796834345048,0.3870513962934896,-3.2553509683263946
Satellite,0.5,Tropics,pr_per_per,-1.908347368818202,1.1745224548219417,0.030209090875864604,-0.7338249139962603,-3.0828698236401437
Satellite,0.5,Tropics,pr_trmm,-3.0532543813274726,1.3832473377151302,-0.07928341089349772,-1.6700070436123424,-4.436501719042603
Satellite,1.0,Amazon,pr_chirps,12.08186228850718,7.903103763653058,0.3571569921965365,19.98496605216024,4.178758524854122
Satellite,1.0,Amazon,pr_cmorph,10.206138769780138,8.7138429018299,0.2828764204357688,18.91998167161004,1.4922958679502383
Satellite,1.0,Amazon,pr_gpcp,9.695043705470813,7.209829737049204,-0.3261735367137254,16.904873442520017,2.4852139684216086
Satellite,1.0,Amazon,pr_gpm,1.811138178408426,6.86791769657139,-0.08246089360531339,8.679055874979817,-5.056779518162964
Satellite,1.0,Amazon,pr_per_ccs,-1.8615071009621575,7.965335610772808,-0.49833855808005195,6.103828509810651,-9.826842711734965
Satellite,1.0,Amazon,pr_per_ccscdr,-3.961821533397585,8.172196763341088,-0.2672133001912092,4.210375229943503,-12.134018296738672
Satellite,1.0,Amazon,pr_per_cdr,3.2149693669968338,3.9587247836176505,0.09906030333767585,7.173694150614484,-0.7437554166208167
Satellite,1.0,Amazon,pr_per_now,-6.019912427300832,7.420064142050858,-0.27013141387808676,1.4001517147500264,-13.439976569351689
Satellite,1.0,Amazon,pr_per_per,1.7735946861180307,4.550903965390645,-0.25080327999694774,6.324498651508676,-2.7773092792726137
Satellite,1.0,Amazon,pr_trmm,4.044564681909401,7.244848112181802,0.001324660238765722,11.289412794091202,-3.2002834302724006
Satellite,1.0,Congo,pr_chirps,-5.8562734383785315,4.531139968575522,-0.39135885272056126,-1.32513346980301,-10.387413406954053
Satellite,1.0,Congo,pr_cmorph,-9.285701159148472,12.77067980210343,-0.7296399191578484,3.4849786429549585,-22.056380961251904
Satellite,1.0,Congo,pr_gpcp,-3.888411196746512,5.89851692810928,-0.322354841582518,2.010105731362768,-9.786928124855791
Satellite,1.0,Congo,pr_gpm,-15.785262653530623,9.249679069926737,-0.6817206160948577,-6.535583583603886,-25.034941723457358
Satellite,1.0,Congo,pr_per_ccs,7.637200335184537,11.943352565119008,0.8170844948283752,19.580552900303545,-4.306152229934471
Satellite,1.0,Congo,pr_per_ccscdr,-11.528695735197468,8.644281724867378,-0.5660391650867562,-2.88441401033009,-20.172977460064846
Satellite,1.0,Congo,pr_per_cdr,-2.923296882745762,2.9262866172770594,-0.3611886837719796,0.002989734531297472,-5.849583500022821
Satellite,1.0,Congo,pr_per_now,-14.13705525371741,8.712627219442043,-0.16604349284746564,-5.424428034275367,-22.849682473159454
Satellite,1.0,Congo,pr_per_per,-1.0376947797947464,8.882218558267004,-0.4516404221404799,7.844523778472258,-9.91991333806175
Satellite,1.0,Congo,pr_trmm,-0.37952075311339467,7.269343491276845,0.1731283262415171,6.88982273816345,-7.64886424439024
Satellite,1.0,SEA,pr_chirps,15.700069939761924,8.039633144376603,-0.003494772647082237,23.739703084138526,7.660436795385321
Satellite,1.0,SEA,pr_cmorph,-4.998388395648087,9.529803947268865,-0.4144422324157035,4.531415551620778,-14.528192342916952
Satellite,1.0,SEA,pr_gpcp,2.440183034541706,5.094888028621621,-0.2600205953584739,7.535071063163327,-2.6547049940799146
Satellite,1.0,SEA,pr_gpm,10.695516965914447,10.215410430190527,0.14689546213552457,20.910927396104974,0.4801065357239196
Satellite,1.0,SEA,pr_per_ccs,18.435631706673096,9.252848738518184,0.6990636504761276,27.68848044519128,9.182782968154912
Satellite,1.0,SEA,pr_per_ccscdr,13.39605453644456,10.518279057438317,-0.2915506668205862,23.914333593882876,2.8777754790062424
Satellite,1.0,SEA,pr_per_cdr,-5.023203527002158,5.48470090804781,-0.34923136756798295,0.4614973810456524,-10.50790443504997
Satellite,1.0,SEA,pr_per_now,-2.529735211428768,7.350127985689755,-0.37362257511373903,4.820392774260988,-9.879863197118523
Satellite,1.0,SEA,pr_per_per,1.414044894980532,5.457360315970833,0.021980085204830278,6.871405210951365,-4.043315420990301
Satellite,1.0,SEA,pr_trmm,-5.1074911237134195,6.345169434995196,-0.3491638652692448,1.2376783112817762,-11.452660558708615
Satellite,1.0,Tropics,pr_chirps,8.011508336545576,4.2816141316132015,0.07196721221863378,12.293122468158778,3.729894204932375
Satellite,1.0,Tropics,pr_cmorph,0.9713988271873684,4.91624726975343,0.08824760397655489,5.887646096940798,-3.9448484425660615
Satellite,1.0,Tropics,pr_gpcp,5.036327424870758,3.4080616747308525,-0.1652256894801909,8.444389099601612,1.6282657501399056
Satellite,1.0,Tropics,pr_gpm,0.2257337044977813,4.364202243850327,-0.08654376683482556,4.589935948348108,-4.138468539352546
Satellite,1.0,Tropics,pr_per_ccs,5.891838539339131,4.688414645165814,0.008635714182300584,10.580253184504944,1.2034238941733166
Satellite,1.0,Tropics,pr_per_ccscdr,-0.39563985115248884,4.628591593169524,-0.19342237954168945,4.232951742017035,-5.024231444322013
Satellite,1.0,Tropics,pr_per_cdr,-0.7715511327592098,2.2862657373218838,-0.145071922072547,1.5147146045626738,-3.0578168700810937
Satellite,1.0,Tropics,pr_per_now,-6.4106545931636845,4.00067204562935,-0.2075554559188232,-2.4099825475343346,-10.411326638793035
Satellite,1.0,Tropics,pr_per_per,1.2633143211612698,2.8789549010135103,0.04295518222188483,4.1422692221747806,-1.6156405798522404
Satellite,1.0,Tropics,pr_trmm,-1.7431510635986918,3.6851426291195803,-0.11797019110938266,1.9419915655208886,-5.428293692718272
Satellite,2.0,Amazon,pr_chirps,-17.171584621720612,17.62988552962275,0.061727261049324134,0.45830090790213873,-34.801470151343366
Satellite,2.0,Amazon,pr_cmorph,5.559198261769651,16.20147567866043,-0.31967657438247266,21.76067394043008,-10.642277416890778
Satellite,2.0,Amazon,pr_gpcp,-2.947301152958721,17.453599529357863,-1.482162249005381,14.506298376399142,-20.400900682316585
Satellite,2.0,Amazon,pr_gpm,24.854709546797366,27.25465263346941,-0.18468977208645646,52.10936218026677,-2.3999430866720424
Satellite,2.0,Amazon,pr_per_ccs,6.862338302856156,14.222472112869434,-0.11737400761819924,21.084810415725592,-7.360133810013278
Satellite,2.0,Amazon,pr_per_ccscdr,19.663836021218053,15.468580384822351,-0.09582862155138627,35.132416406040406,4.195255636395702
Satellite,2.0,Amazon,pr_per_cdr,1.9413605042697215,7.663974704641702,-0.5221080942886946,9.605335208911423,-5.72261420037198
Satellite,2.0,Amazon,pr_per_now,28.37346584109416,17.480006258845176,-1.0678518859717263,45.85347209993934,10.893459582248983
Satellite,2.0,Amazon,pr_per_per,12.533876916869936,11.531485464989036,-0.3695211350322715,24.06536238185897,1.0023914518809
Satellite,2.0,Amazon,pr_trmm,4.368181489999521,13.827363007849328,-0.12075184947521121,18.19554449784885,-9.459181517849807
